oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	dobmatch	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num	streetnum	regaddr.ll	altstreet_match
1	"Not voted, unregistered"	0.5957	3	3	XX-999900000000000	12143	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.5957	3	3	XX-999900000000000	12143	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.5957	3	3	XX-999900000000000	12143	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.7452	3	3	XX-999900000000000	12138	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.7452	3	3	XX-999900000000000	12138	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	1	0	0	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.7452	3	3	XX-999900000000000	12138	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	"Not voted, unregistered"	0.7452	3	3	XX-999900000000000	12138	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.7761	3	3	XX-999900000000000	12150	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.7761	3	3	XX-999900000000000	12150	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.7761	3	3	XX-999900000000000	12150	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.7787	3	3	XX-999900000000000	12145	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.7787	3	3	XX-999900000000000	12145	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
1	Voted	0.8408	1	1	99999999	20377	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	missing data	missing data	1	1	1	1	active	NA	NA	NA	NA
2	No post-election IV	0.5598	2	2	XXXXX999999999	11263	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20009999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	No post-election IV	0.5598	2	2	XXXXX999999999	11263	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20049999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	No post-election IV	0.5598	2	2	XXXXX999999999	11263	NA	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20129999	1	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
2	Not voted	0.2467	3	3	XX-999900000000000	11269	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	1	1254	NA	FALSE
2	Not voted	0.2467	3	3	XX-999900000000000	11269	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1254	NA	FALSE
2	Not voted	0.2467	3	3	XX-999900000000000	11269	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	1254	NA	FALSE
2	Not voted	0.2467	3	3	XX-999900000000000	11269	NA	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	1254	NA	FALSE
2	Not voted	0.2549	3	3	XX-999900000000000	11271	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	FALSE
2	Voted	0.1876	3	3	XX-999900000000000	11259	NA	Complete	1	3. Not currently registered	2. Registered at a different address	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	266	NA	FALSE
2	Voted	0.1876	3	3	XX-999900000000000	11259	NA	Complete	0	3. Not currently registered	2. Registered at a different address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	266	NA	FALSE
2	Voted	0.1876	3	3	XX-999900000000000	11259	NA	Complete	0	3. Not currently registered	2. Registered at a different address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	266	NA	FALSE
2	Voted	0.1876	3	3	XX-999900000000000	11259	NA	Complete	0	3. Not currently registered	2. Registered at a different address	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	266	NA	FALSE
2	Voted	0.3048	1	1	999999999	11262	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	0	0	1	0	1	1	match	match	0	0	1	1	inactive	NA	257	NA	TRUE
2	Voted	0.4825	1	1	999999999	11258	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19719999	1	0	1	1	1	1	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	1.0467	1	1	999999999	20006	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	No post-election IV	0.1712	3	3	XX-999900000000000	11508	NA	Complete	1	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	211	NA	FALSE
2	No post-election IV	0.1712	3	3	XX-999900000000000	11508	NA	Complete	0	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	211	NA	FALSE
2	Not voted	0.329	1	1	999999999	11509	UNK	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
2	"Not voted, unregistered"	0.1709	3	3	XX-999900000000000	11511	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	missing data	missing data	NA	NA	NA	NA	NA	1	NA	NA	NA
2	"Not voted, unregistered"	0.1798	1	1	999999999	20088	UNK	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
2	Not voted	0.1472	1	1	99999999	20115	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	604	NA	FALSE
2	Voted	0.1286	1	1	99999999	11564	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19919999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1325	1	1	99999999	11569	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1464	1	1	99999999	11581	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1466	3	3	XX-999900000000000	11568	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	1	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.1491	1	1	99999999	11562	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1687	1	1	99999999	11594	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1724	1	1	99999999	11600	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20029999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1963	1	1	99999999	11584	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20059999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.221	1	1	99999999	11603	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.2515	1	1	99999999	11604	REP	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	1	0	1	0	1	1	match	match	0	0	0	0	active	NA	2749	NA	TRUE
2	Voted	0.2851	1	1	99999999	20110	REP	Complete	0	2. Registered at a different address	-1. Inapplicable	20029999	0	0	1	1	1	1	match	match	0	0	1	1	dropped	NA	1141	NA	FALSE
2	Voted	0.332	1	1	99999999	11605	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3365	1	1	99999999	11591	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3452	3	3	XX-999900000000000	11577	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.3551	3	3	XX-999900000000000	11573	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1800	NA	FALSE
2	Voted	0.3551	3	3	XX-999900000000000	11573	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1800	NA	FALSE
2	Voted	0.3551	3	3	XX-999900000000000	11573	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1800	NA	FALSE
2	Voted	0.3551	3	3	XX-999900000000000	11573	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	1	0	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1800	NA	FALSE
2	Voted	0.383	3	3	XX-999900000000000	11567	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.383	3	3	XX-999900000000000	11567	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.4126	1	1	99999999	11580	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19809999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4328	3	3	XX-999900000000000	11574	NA	Complete	0	3. Not currently registered	1. Registered at this address	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.4347	1	1	99999999	11563	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4347	1	1	99999999	20114	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4405	1	1	99999999	11593	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4555	1	1	99999999	11592	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20059999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4569	1	1	999999999	11586	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20119999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4911	1	1	99999999	11549	DEM	Complete	1	2. Registered at a different address	-1. Inapplicable	19969999	1	1	1	1	1	1	match	match	0	0	0	0	active	NA	4021	NA	TRUE
2	Voted	0.5033	1	1	99999999	11601	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19839999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.5199	1	1	999999999	11606	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19989999	1	1	1	1	1	1	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.5334	1	1	99999999	11544	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
2	Voted	0.5369	1	1	99999999	11595	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.8363	1	1	99999999	11588	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19849999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Not voted	0.1942	1	1	999999999	11648	NPA	Complete	1	3. Not currently registered	2. Registered at a different address	20049999	0	0	0	0	1	0	match	match	1	1	1	1	active	NA	2450	NA	FALSE
2	Unknown	0.3067	1	1	999999999	11623	DEM	Complete	1	3. Not currently registered	-8. Don't know	20079999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3955	1	1	999999999	11647	NPA	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4489	1	1	999999999	11650	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.6317	1	1	99999999	11646	DEM	Complete	1	1. Registered at this address	-1. Inapplicable	19999999	1	0	0	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Not voted	0.5306	1	1	999999999	12863	UNK	Complete	0	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	1604	NA	FALSE
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	19769999	1	0	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	19969999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	20009999	0	0	1	1	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	20059999	0	0	1	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	20089999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	20139999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.4915	2	2	XXXXX999999999	12866	NA	Complete	1	3. Not currently registered	3. Not currently registered	20129999	0	0	0	0	0	NA	match	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	Voted	0.401	3	3	XX-999900000000000	12852	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.4275	1	1	999999999	12862	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	0	missing data	missing data	1	0	1	1	unregistered	NA	NA	NA	NA
2	Voted	0.4936	3	3	XX-999900000000000	12860	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	0.4936	3	3	XX-999900000000000	12860	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	1.4462	3	3	XX-999900000000000	12867	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	1	0	1	NA	match	match	NA	NA	NA	NA	NA	1	NA	NA	NA
2	Voted	1.4462	3	3	XX-999900000000000	12867	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	NA	NA	NA
2	No post-election IV	0.18	3	3	XX-999900000000000	11655	NA	Complete	0	2. Registered at a different address	"-6. Not asked, unit nonresponse (no Post-election interview)"	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	1034	NA	FALSE
2	No post-election IV	0.1837	1	1	999999999	11697	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20109999	0	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	No post-election IV	0.3041	1	1	999999999	11701	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	20119999	1	0	1	0	1	1	match	match	0	0	0	0	active	NA	NA	NA	NA
2	No post-election IV	0.4511	1	1	999999999	11673	UNK	Complete	1	1. Registered at this address	"-6. Not asked, unit nonresponse (no Post-election interview)"	19979999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Not voted	0.1587	1	1	999999999	11707	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
2	Not voted	0.2714	1	1	999999999	11704	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20129999	0	0	0	0	1	1	match	match	0	0	0	0	active	NA	1304	NA	TRUE
2	"Not voted, unregistered"	0.1307	1	1	999999999	11686	UNK	Complete	0	-8. Don't know	3. Not currently registered	20079999	0	0	0	0	1	1	match	match	0	0	0	0	dropped	NA	NA	NA	NA
2	"Not voted, unregistered"	0.637	2	2	XXXXX9999999	11720	NA	Complete	1	3. Not currently registered	3. Not currently registered	19979999	0	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.637	2	2	XXXXX999999999	11720	NA	Complete	1	3. Not currently registered	3. Not currently registered	20139999	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
2	"Not voted, unregistered"	0.637	2	2	XXXXX999999	11720	NA	Complete	1	3. Not currently registered	3. Not currently registered	20009999	1	0	1	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	NA	NA	NA
2	Voted	0.1093	1	1	999999999	11715	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	0	active	NA	NA	NA	NA
2	Voted	0.1223	1	1	999999999	11709	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	0	0	0	1	0	match	match	1	0	1	1	inactive	NA	NA	NA	NA
2	Voted	0.1239	1	1	999999999	11667	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19839999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1251	1	1	999999999	20141	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1413	1	1	999999999	11705	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	0	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1548	1	1	999999999	20143	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	0	1	1	1	1	match	match	0	0	0	0	inactive	NA	NA	NA	NA
2	Voted	0.1561	3	3	XX-999900000000000	11721	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	NA	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	1	500	NA	FALSE
2	Voted	0.1667	1	1	999999999	11719	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.1786	2	2	XXXXX999999999	11717	NA	Complete	1	1. Registered at this address	-1. Inapplicable	20129999	0	0	0	0	1	NA	match	match	NA	NA	NA	NA	NA	2	NA	NA	NA
2	Voted	0.1821	1	1	999999999	11670	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	0	1	1	inactive	NA	1212	NA	TRUE
2	Voted	0.1929	1	1	999999999	11687	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	19869999	1	0	1	1	1	1	match	match	0	0	0	0	active	NA	1008	NA	FALSE
2	Voted	0.205	2	2	XXXXX999999999	11654	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20139999	0	0	0	0	0	NA	mismatch	mismatch	NA	NA	NA	NA	NA	2	1928	NA	FALSE
2	Voted	0.205	2	2	XXXXX9999999	11654	NA	Complete	1	2. Registered at a different address	-1. Inapplicable	20049999	1	0	1	0	1	NA	match	mismatch	NA	NA	NA	NA	NA	2	1928	NA	FALSE
2	Voted	0.2094	1	1	999999999	11671	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	0	1	1	active	NA	1011	NA	TRUE
2	Voted	0.2102	1	1	999999999	11668	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.2131	1	1	999999999	11678	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	20029999	1	0	0	0	1	0	match	match	1	1	1	1	dropped	NA	NA	NA	NA
2	Voted	0.2182	1	1	999999999	11695	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19929999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.2322	1	1	999999999	11683	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.2498	1	1	999999999	11664	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	0	1	1	1	1	0	match	match	1	0	1	1	inactive	NA	NA	NA	NA
2	Voted	0.2535	1	1	999999999	20145	UNK	Complete	0	1. Registered at this address	-1. Inapplicable	NA	0	0	0	0	1	1	missing data	missing data	0	0	0	0	unregistered	NA	NA	NA	NA
2	Voted	0.2645	1	1	999999999	11706	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20009999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3137	1	1	999999999	20142	UNK	Complete	1	2. Registered at a different address	-1. Inapplicable	20009999	0	0	0	0	1	1	match	match	0	0	0	0	inactive	NA	916	NA	FALSE
2	Voted	0.3314	1	1	999999999	11700	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19949999	1	1	1	1	1	0	match	mismatch	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3417	1	1	999999999	20147	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19969999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.3987	1	1	999999999	11713	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20049999	1	1	1	0	1	1	match	match	0	0	1	1	inactive	NA	NA	NA	NA
2	Voted	0.4228	1	1	999999999	11696	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20089999	1	1	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4511	1	1	999999999	11659	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19979999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.4929	1	1	999999999	11672	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	19889999	1	1	1	1	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
2	Voted	0.6565	1	1	999999999	11692	UNK	Complete	1	1. Registered at this address	-1. Inapplicable	20059999	1	0	1	0	1	0	match	match	1	1	1	1	active	NA	NA	NA	NA
