oversamp	turnout	weight_ftf	source	vh12_source	vendorid	col0_abtid	cat.partyaffiliation	dispo	registration	prevote_reg	postvote_reg	regdate	e2012g	e2010g	e2008g	e2006g	namematch	cat.notatsample	birthyearmatch	vendorbirthyear	dobmatch	vendordob	cat.samezip9	cat.samestreet	cat.samezip5	cat.sametown	cat_voterstatus	vendor_num
1	NA	NA	3	3	xx-xxxxxxxx	11477	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30071	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30071	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30086	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11453	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30068	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11451	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30086	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11469	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11492	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30068	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30072	NA	Other non-contact	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30071	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11418	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11430	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11472	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11432	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11430	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30077	NA	Other non-contact	1	NA	NA	NA	0	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30068	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11488	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11451	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11472	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11432	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30072	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11487	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11459	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11459	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11483	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11479	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11436	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30068	NA	"Respondent not available, post-selection"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11424	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11427	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	1	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11466	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11441	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30076	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11495	NA	Address does not have a permanently occupied household	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11476	NA	Other non-contact	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30083	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	1	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11462	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11449	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30073	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30073	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11434	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11449	NA	"Respondent not available, post-selection"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11476	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11485	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30077	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11481	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	11434	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxx	30079	NA	Other non-contact	1	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11424	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11473	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11474	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11504	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11483	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11440	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11482	NA	"Respondent not available, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30075	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11423	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11475	NA	"Refusal, pre-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30082	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11448	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11460	NA	"Respondent not available, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11465	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30069	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11437	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11507	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11423	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30073	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11439	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	30076	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11448	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	0	1	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11507	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11448	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11484	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxxxxxxx	11507	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11488	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30082	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11471	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11496	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	1	1	1	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11444	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11455	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11505	NA	Address does not have a permanently occupied household	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30070	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11497	NA	Other non-contact	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11501	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11487	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11433	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11484	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11488	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30069	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11493	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11462	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30067	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11428	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11502	NA	Address does not exist	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11486	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11506	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11506	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11435	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11482	NA	"Respondent not available, post-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11478	NA	Other contacts not complete	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11440	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11467	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11467	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30087	NA	"Refusal, pre-selection"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30087	NA	"Refusal, pre-selection"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11453	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11493	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	30083	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11444	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11479	NA	"Refusal, pre-selection"	0	NA	NA	NA	1	0	0	0	0	NA	missing data	0	missing data	00/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11444	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11444	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	00/0/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11422	NA	Address does not have a permanently occupied household	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxxxxx	11491	NA	"OS only, no Hispanic/AA"	0	NA	NA	NA	0	0	0	0	0	NA	missing data	NA	missing data	NA	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxx	11475	NA	"Refusal, pre-selection"	1	NA	NA	NA	0	0	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxx	30077	NA	Other non-contact	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxx	11433	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	0	0	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	NA	NA	3	3	xx-xxxxxxxxxxxx	11432	NA	"OS only, no Hispanic/AA"	1	NA	NA	NA	0	1	1	0	0	NA	missing data	0	missing data	0/00/00	NA	NA	NA	NA	NA	1
1	"Not voted, unregistered"	0.2055	3	3	xx-xxxxxxxx	11499	NA	Complete	1	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	mismatch	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
1	"Not voted, unregistered"	0.2055	3	3	xx-xxxxxxxxxxxxxxx	11499	NA	Complete	0	3. Not currently registered	3. Not currently registered	NA	0	0	0	0	0	NA	match	0	mismatch	00/0/00	NA	NA	NA	NA	NA	1
1	Voted	0.0921	3	3	xx-xxxxxxxx	11447	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	0	match	0/00/00	NA	NA	NA	NA	NA	1
1	Voted	0.1292	3	3	xx-xxxxxxxx	11425	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
1	Voted	0.1462	3	3	xx-xxxxxxxx	11452	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
1	Voted	0.1462	3	3	xx-xxxxxxxx	11452	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	0	1	NA	match	0	match	0/0/00	NA	NA	NA	NA	NA	1
1	Voted	0.2008	3	3	xx-xxxxxxxx	11464	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	1	1	1	1	NA	match	0	match	00/00/00	NA	NA	NA	NA	NA	1
1	Voted	0.2065	3	3	xx-xxxxxxxx	11443	NA	Complete	1	1. Registered at this address	-1. Inapplicable	NA	1	0	0	0	0	NA	match	0	mismatch	0/00/00	NA	NA	NA	NA	NA	1
